,appid,tags,genre
2742,465520,"['Puzzle', 'Free to Play', 'Anime', 'Horror', 'Indie', 'Casual', 'Great Soundtrack', 'Adventure', 'Detective', 'Point & Click', 'Psychological Horror', 'Visual Novel', 'Story Rich', 'Hidden Object', 'Mystery', 'Singleplayer', 'Atmospheric', 'Escape Room', '2D', 'Short']","Adventure, Casual, Indie"
2743,616090,"['Free to Play', 'Massively Multiplayer', 'RPG', 'MMORPG', 'Action', 'Adventure', 'Action RPG']",
2744,22670,"['Action', 'Shooter', 'Aliens', 'Sci-fi', 'Isometric', 'Third Person', 'Top-Down Shooter', 'Co-op', 'Twin Stick Shooter', 'Top-Down', 'Singleplayer', 'Horror', 'Arcade']",Action
2745,208750,"['Mythology', 'Action', 'Adventure', 'Metroidvania', 'Platformer', 'Indie', '2D', 'RPG', 'Side Scroller', 'Historical', 'Singleplayer', 'Stylized', 'Great Soundtrack', 'Atmospheric', 'Difficult', 'Hack and Slash', 'Multiplayer']","Action, Adventure, Indie, RPG"
2746,604540,"['Strategy', 'Management', 'Crime', 'RPG', 'Turn-Based Tactics', 'Turn-Based', 'Noir', 'Turn-Based Strategy', 'Turn-Based Combat', 'Action', 'Isometric', 'Singleplayer', 'Tactical', 'Historical', 'America', 'Simulation', 'Sandbox', 'Strategy RPG', 'Atmospheric', 'Female Protagonist']","RPG, Strategy"
2747,569860,"['Adventure', 'Point & Click', 'Indie', 'Pixel Graphics', 'Puzzle', 'Comedy', 'Story Rich', 'Retro', ""1990's"", 'Funny', 'Singleplayer', '2D', 'Great Soundtrack', 'Classic', 'Cult Classic', 'Remake', 'Mystery', 'Detective', 'Atmospheric', 'Noir']","Adventure, Indie"
2748,1253950,"['Action', 'Indie', 'RPG', 'Free to Play', 'Action Roguelike', 'Hack and Slash', 'Rogue-lite', 'Third Person', 'Dungeon Crawler', 'Singleplayer', 'Action RPG', 'Great Soundtrack', 'Rogue-like', 'Replay Value', 'Controller', 'Souls-like', 'Character Customization', 'Online Co-Op', 'Crafting']","Action, Free to Play, Indie, RPG"
2749,487000,"['Character Customization', 'Isometric', 'Cartoon', 'Exploration', 'Party-Based RPG', 'Relaxing', 'Fantasy', 'Family Friendly', 'RPG', 'Action', 'Cute', 'Hack and Slash', 'Funny', 'Controller', 'Co-op', 'Adventure', 'Story Rich', 'Magic', 'Dungeon Crawler', 'Rogue-like']","Action, Adventure, Indie, RPG"
2750,377310,"['Indie', 'Action']","Action, Indie"
2751,667600,"[""Shoot 'Em Up"", 'Arcade', 'Bullet Hell', 'Local Co-Op', 'Top-Down', 'Action', 'Top-Down Shooter', 'Indie', 'Local Multiplayer', 'Controller', 'Score Attack', 'Singleplayer', 'Old School', 'Shooter', 'Colorful', '2.5D', 'Replay Value', 'War', 'Flight', 'Retro']","Action, Indie"
2752,251470,"['Local Multiplayer', 'Indie', '2D Fighter', 'Action', 'Local Co-Op', 'Pixel Graphics', 'Platformer', '4 Player Local', 'Multiplayer', '2D', 'Co-op', 'Controller', 'Arcade', 'Adventure', 'Fighting', 'Retro', 'Party Game', 'Great Soundtrack', 'Difficult', 'Archery']","Action, Indie"
2753,92100,"['Indie', 'Strategy', 'Puzzle', 'Singleplayer', 'Casual', 'Multiplayer', '2D', ""Shoot 'Em Up"", 'Simulation', 'Action', 'Family Friendly', 'Turn-Based', 'Great Soundtrack', 'Atmospheric', 'Tactical', 'Story Rich']","Indie, Strategy"
2754,480650,"['Card Game', 'Card Battler', 'Deckbuilding', 'Anime', 'Simulation', 'Trading Card Game', 'Multiplayer', 'Strategy', 'Singleplayer', 'Fantasy', 'Action', 'Casual', 'Turn-Based']",Simulation
2755,255320,"['Point & Click', 'Adventure', 'Indie', 'Comedy', 'Singleplayer', 'Funny', 'Dark Humor', 'Female Protagonist', 'Psychological', 'Puzzle', '2D', 'Escape Room', 'Hand-drawn', 'Story Rich', 'Great Soundtrack']","Adventure, Indie"
2756,1104280,"['Hack and Slash', 'Action RPG', 'Dungeon Crawler', 'Pixel Graphics', 'Loot', 'RPG', '2D', 'Action-Adventure', 'Top-Down', 'Indie', 'Isometric', 'Action', 'Early Access', 'Fantasy', 'Class-Based', 'Adventure', 'Combat', 'Singleplayer', 'Controller', 'Soundtrack']","Action, Adventure, Indie, RPG, Early Access"
2757,886250,"['Free to Play', 'Casual', 'Strategy', 'VR', 'Early Access', 'Gambling', 'Card Game', 'Multiplayer', 'VR Only']","Casual, Free to Play, Strategy, Early Access"
2758,94300,"['Point & Click', 'Hand-drawn', 'Puzzle', 'Casual', '2D', 'Third Person', 'Narration', 'Psychological Horror', 'Psychedelic', 'Exploration', 'Horror', 'Conversation', 'Surreal', 'Story Rich', 'Logic', 'Fantasy', 'Adventure', 'Atmospheric', 'Sci-fi', 'Mystery']","Adventure, Casual, Indie"
2759,395520,"['Free to Play', 'Pixel Graphics', 'Indie', 'Puzzle', 'Adventure', 'Casual', 'Great Soundtrack', 'Point & Click', '2D', 'Singleplayer', 'Short', 'Atmospheric']","Adventure, Casual, Free to Play, Indie"
2760,667870,"['Free to Play', 'Multiplayer', 'Strategy', 'Social Deduction', 'RPG', 'Mystery', 'Indie', 'Pixel Graphics', 'Cyberpunk', 'Hacking', 'Atmospheric', 'Tactical', 'Great Soundtrack', 'Co-op', 'Casual', 'Difficult', 'Funny', 'Party-Based RPG', 'Replay Value', 'Text-Based']","Free to Play, Indie, RPG, Strategy"
2761,289780,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Action', 'Gore', 'MMORPG', 'Horror', 'Multiplayer', 'Hack and Slash', 'Dark Fantasy', 'Sci-fi', 'Singleplayer', 'Blood', 'Action RPG', 'Violent', '3D', 'Noir', 'Psychedelic', 'Third Person', 'Dark']","Action, Adventure, Casual, Free to Play, Massively Multiplayer, RPG"
2762,340170,"['RPG', 'Action', 'JRPG', 'Fantasy', 'Story Rich', 'Action RPG', 'Singleplayer', 'Anime', 'Adventure', 'Third Person', 'Hack and Slash', 'Nudity', 'Drama', '3D', 'Magic', 'Linear', 'Great Soundtrack', 'Open World', 'Multiplayer', 'Remake']","Action, RPG"
2763,1131720,"['Casual', 'Action', 'Strategy', 'Massively Multiplayer', 'Free to Play', 'Multiplayer', 'Early Access', 'Co-op', 'Funny']","Action, Casual, Massively Multiplayer, Strategy"
2764,1214280,"['Free to Play', 'Walking Simulator', 'Psychological Horror', 'Simulation', 'Multiplayer', 'Adventure', 'Open World', 'Memes', 'Indie', 'Story Rich', 'Singleplayer', 'Funny', 'Parody ', 'Realistic', 'Casual', 'Immersive Sim', 'Life Sim', 'Runner', 'Third Person', 'Sexual Content']","Adventure, Free to Play, Indie, Simulation"
2765,58520,"['Strategy', 'Sports', 'Turn-Based', 'Board Game', 'Fantasy', 'Turn-Based Strategy', 'Multiplayer', 'Singleplayer', 'Games Workshop', 'Tactical', 'Football (American)', 'Warhammer 40K']","Sports, Strategy"
2766,742120,"['JRPG', 'RPG', 'Turn-Based Combat', 'Singleplayer', 'Fantasy', 'Anime', 'Story Rich', 'Adventure', 'Turn-Based', 'Open World', 'Great Soundtrack', 'Action', 'Colorful', 'Funny', 'Cartoony', 'Character Customization', 'Dragons', 'Third Person', 'Crafting', 'Party-Based RPG']",RPG
2767,466300,"['RPG', 'Story Rich', 'CRPG', 'Isometric', 'Dark Fantasy', 'Choices Matter', 'Fantasy', 'Dungeons & Dragons', 'Adventure', 'Atmospheric', 'Philosophical', 'Singleplayer', 'Real-Time with Pause', 'Tactical RPG', 'Retro', 'Strategy', 'Action RPG', 'Action-Adventure', 'Dungeon Crawler', '2D']","Adventure, RPG"
2768,268540,"['Adventure', 'Point & Click', 'Indie', 'Singleplayer', 'Puzzle', 'Story Rich', 'Fantasy', 'Atmospheric', 'Great Soundtrack', 'Escape Room', 'Comedy', 'Hand-drawn', '2D', 'Funny']","Adventure, Indie"
2769,3480,"['Casual', 'Puzzle', 'Arcade', 'Singleplayer', '2D', 'Addictive', 'Physics', 'Family Friendly', 'Multiplayer', 'Funny', 'Classic', 'Pinball', 'Local Multiplayer', 'Strategy', 'Horror', 'Great Soundtrack', 'Difficult']",Casual
2770,232810,"['God Game', 'Strategy', 'Simulation', 'Indie', 'Kickstarter', 'Early Access', 'Sandbox', 'Casual', 'Singleplayer', 'Open World', 'Multiplayer', 'Crowdfunded', 'City Builder', 'Management', 'Adventure', 'Addictive']","Indie, Simulation, Strategy, Early Access"
2771,262940,"['Adventure', 'Investigation', 'Point & Click', 'Puzzle', 'Story Rich', 'Singleplayer', '2D', 'Mystery', 'Hand-drawn', 'Conspiracy', 'Historical', 'Detective', 'Funny', 'Immersive', 'Indie', 'Cartoon', 'Cartoony', 'Drama', 'Conversation', 'Retro']",Adventure
2772,252110,"['Local Co-Op', '4 Player Local', 'Local Multiplayer', 'Co-op', 'Co-op Campaign', 'Multiplayer', 'Action', 'Indie', 'Space', 'Cute', '2D', 'Colorful', 'Online Co-Op', ""Shoot 'Em Up"", 'Adventure', 'Sci-fi', 'Stylized', 'Shooter', 'Casual', 'Cartoony']","Action, Indie, Simulation"
2773,444250,"['Strategy', 'Casual', 'Indie', 'Free to Play']","Casual, Indie, Strategy"
2774,373720,"['MMORPG', 'Massively Multiplayer', 'Free to Play', 'Indie', 'Open World', 'Sandbox', 'Retro', 'Choices Matter', 'RPG', 'Fantasy', 'Sci-fi', 'Action RPG', 'CRPG', 'Multiplayer', '3D', 'PvE', 'PvP', 'First-Person', 'Third Person', 'Realistic']","Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG"
2775,1637320,"['Rogue-like', 'Survival', 'Aliens', 'Resource Management', 'Base-Building', 'Singleplayer', 'Pixel Graphics', 'Sci-fi', 'Action', 'Tactical', 'Mining', 'Real-Time', 'Time Management', 'Replay Value', 'Action RPG', 'Arcade', 'Space', 'Tower Defense', 'Perma Death', 'Management']","Action, Indie"
2776,235800,"['Music', 'Rhythm', 'Indie', 'Music-Based Procedural Generation', 'Moddable', 'Casual', 'Singleplayer', 'Arcade', 'Local Multiplayer', 'Racing', 'Great Soundtrack', 'Puzzle', 'Mouse only', 'Multiplayer', 'Local Co-Op', 'Procedural Generation', 'Colorful', 'Controller', 'Difficult', 'Action']",Indie
2777,2590,"['Action', 'FPS', 'Sci-fi', 'Shooter', 'First-Person', 'Singleplayer', 'Difficult', 'Space']",Action
2778,322110,"['Platformer', 'Action Roguelike', 'Action', 'Rogue-lite', '2D Platformer', 'Online Co-Op', '2D', 'Indie', 'Female Protagonist', 'Local Co-Op', 'Side Scroller', 'Great Soundtrack', 'Controller', 'Multiplayer', 'Local Multiplayer', 'Procedural Generation', 'Co-op', 'Singleplayer', 'Rogue-like', 'Difficult']","Action, Indie"
2779,1334590,"['Sexual Content', 'Nudity', 'Casual', 'Puzzle', 'Adventure', 'Simulation', 'Action', '2D', 'RPG', 'Cute', 'Arcade', 'Relaxing', 'Singleplayer', 'Colorful', 'JRPG', 'Point & Click', 'Psychological Horror', 'Clicker', 'Action-Adventure', 'Choose Your Own Adventure']","Action, Adventure, Casual, Indie, RPG, Simulation"
2780,661130,"['Massively Multiplayer', 'Free to Play', 'Casual', 'Indie', 'RPG', 'Simulation', 'Action', 'Strategy', 'VR', 'Early Access', 'Nudity', 'First-Person', 'Sexual Content', 'Violent', 'Exploration', 'Cute', 'Adventure', 'Gore', 'Atmospheric', 'NSFW']","Action, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Simulation, Strategy, Early Access"
2781,38720,"['Puzzle', 'Indie', 'Casual', 'Singleplayer', 'Strategy', 'Abstract', 'Colorful']","Casual, Indie, Strategy"
2782,872410,"['Simulation', 'Strategy', 'Historical', 'Singleplayer', 'Grand Strategy', 'RPG', 'Turn-Based Strategy', 'War', 'Turn-Based', 'Romance', 'Nudity', 'Mature', 'Sexual Content']",Simulation
2783,3483,"['Casual', 'Puzzle', 'Free to Play', 'Psychological Horror', 'Classic', 'Arcade', 'Action', '2D', 'Mouse only', 'Singleplayer']",Casual
2784,571310,"['Adventure', 'Metroidvania', 'Indie', 'Action', 'Platformer', 'Mining', 'Steampunk', '2D', 'Female Protagonist', 'Singleplayer', 'Exploration', 'Great Soundtrack', 'Robots', 'Controller', 'Casual', 'Colorful', 'Family Friendly', 'Puzzle', 'RPG', 'Open World']","Action, Adventure, Indie"
2785,607890,"['Anime', 'RPG', 'Action', 'JRPG', 'Multiplayer', 'Open World', 'Adventure', 'MMORPG', 'Character Customization', 'Casual', 'Singleplayer', 'Sexual Content', 'Nudity', 'Co-op', 'Hack and Slash', 'Massively Multiplayer', 'Visual Novel', 'Dating Sim', 'Mature', 'Memes']","Action, Adventure, Casual, RPG"
2786,7110,"['RPG', 'Fantasy', 'Story Rich', 'Martial Arts', 'Third Person', 'Singleplayer', 'Action', 'Action RPG', 'Party-Based RPG', 'Female Protagonist', 'Romance', 'Choices Matter', 'Great Soundtrack', 'Adventure', 'Character Customization', 'Atmospheric', 'Multiple Endings', 'Mythology', 'Classic', 'CRPG']",RPG
2787,433530,"['Military', 'Flight', 'Multiplayer', 'Co-op', 'Experimental', 'Arcade', 'Massively Multiplayer', 'Simulation', 'Realistic', 'War', 'Action', 'Indie', 'Tactical', 'Team-Based', 'Singleplayer', 'Strategy', 'Open World', 'Shooter', 'Third Person', 'Battle Royale']","Action, Indie, Massively Multiplayer"
2788,233740,"['Zombies', 'Indie', 'Retro', 'Strategy', 'Post-apocalyptic', 'Pixel Graphics', 'Singleplayer', 'Perma Death', 'Adventure', 'Survival', '2D', 'Simulation', 'RPG', 'Parody ', 'Rogue-like', 'Comedy', 'Great Soundtrack', 'Action', 'Horror', 'Kickstarter']","Indie, Strategy"
2789,292630,"['Indie', 'Casual', 'Psychological Horror', 'Adventure', 'Pixel Graphics', 'Horror', 'Illuminati', 'Female Protagonist', 'Mature', 'Nudity', 'Singleplayer', 'Gore', 'Action', 'Shooter']","Adventure, Casual, Indie"
2790,307670,"['Western', 'Strategy', 'Turn-Based Strategy', 'RPG', 'Turn-Based Combat', 'Adventure', 'Turn-Based', 'Indie', 'Tactical', 'Turn-Based Tactics', 'Singleplayer', 'Isometric', 'Action', 'Horror', 'Atmospheric', 'Gore', 'Survival', 'Open World', 'Kickstarter', 'Third Person']","Adventure, Indie, RPG, Strategy"
2791,540020,"['Indie', 'RPG', 'RPGMaker']","Indie, RPG"
2792,1216200,"['Free to Play', 'Casual', 'Indie', 'Pixel Graphics', 'Design & Illustration', 'Relaxing', '2D', 'Singleplayer', 'Colorful', 'Great Soundtrack', 'Point & Click', 'Puzzle']","Casual, Free to Play, Indie"
2793,428660,"['Adventure', 'Indie', 'Action', 'Space', 'Sci-fi', 'Singleplayer', 'Story Rich', 'Atmospheric', 'Puzzle', 'Mystery', 'Space Sim', 'Drama', 'Exploration', 'Simulation', 'Action-Adventure', 'Short', 'Survival', 'Third Person', 'Walking Simulator', 'First-Person']","Action, Adventure, Indie"
2794,441870,"['Racing', 'Indie', 'Casual', 'Retro', '1980s', 'Music', 'Great Soundtrack', 'Arcade', 'Singleplayer', 'Cyberpunk', 'Driving']","Casual, Indie, Racing"
2795,6510,"['Action', 'Adventure', 'Mechs', 'Third-Person Shooter', 'Sci-fi', 'Shooter', 'Third Person', 'Robots', 'Multiplayer', 'Atmospheric', 'Co-op', 'Singleplayer', 'Aliens', 'Snow', 'Classic']","Action, Adventure"
2796,611020,"['Free to Play', 'Action', 'Shooter', 'FPS', 'Massively Multiplayer', 'Team-Based', 'First-Person', 'Class-Based', 'Co-op', 'Competitive', 'Robots', 'Futuristic', 'Fast-Paced', 'Multiplayer', 'Hero Shooter']","Action, Free to Play, Massively Multiplayer"
2797,357290,"['Indie', 'Action', 'Adventure', 'Horror', 'FPS', 'Shooter', 'Great Soundtrack', 'Psychological Horror', 'First-Person', 'Survival', 'Story Rich', 'Zombies', 'Casual', 'Early Access', 'Survival Horror', 'Difficult', 'Atmospheric', 'Gore', 'Family Friendly', 'Illuminati']","Action, Adventure, Indie"
2798,658570,"['Racing', 'Automobile Sim', 'Simulation', 'Sports', 'Multiplayer', 'Driving', 'VR']","Racing, Simulation, Sports"
2799,858210,"['Action Roguelike', 'Indie', 'Space', 'Rogue-lite', 'Action', 'Arcade', 'Shooter', 'Bullet Hell', ""Shoot 'Em Up"", 'Replay Value', 'Early Access', '2D', 'Arena Shooter', 'Great Soundtrack', 'Rogue-like', 'Retro', 'Singleplayer', 'Action RPG', 'Colorful', 'Casual']","Action, Indie, Early Access"
2800,45770,"['Action', 'Zombies', 'Adventure', 'Open World', 'Online Co-Op', 'Co-op', 'Third Person', 'Comedy', 'Funny', 'Gore', 'Sandbox', 'Horror', 'Singleplayer', 'Sexual Content', 'Great Soundtrack', 'Survival Horror', 'Multiplayer', 'Atmospheric', 'Survival', 'Crafting']","Action, Adventure"
2801,1817190,"['Action', 'Adventure', 'Open World', 'Superhero', 'Singleplayer', 'Third Person', 'Exploration', 'Combat', 'Story Rich', 'Parkour', 'Action-Adventure', 'Comic Book', 'Multiplayer', 'Stealth', ""Beat 'em up"", 'Great Soundtrack', 'Sci-fi', 'Mature', 'RPG', 'Beautiful']","Action, Adventure"
2802,236450,"['Arcade', 'Retro', 'Classic', 'Action', 'Score Attack', 'Remake', '2D', 'Great Soundtrack', 'Fast-Paced', 'Old School', 'Casual', 'Singleplayer', 'Addictive', 'Puzzle', 'Colorful', 'Strategy', 'Controller', 'Multiplayer', 'Touch-Friendly', '1980s']",Action
2803,572430,"['Indie', 'Violent', 'Action', 'Pixel Graphics', 'Stealth', 'Strategy', 'Simulation', 'Adventure', 'Great Soundtrack', 'Singleplayer', 'Psychedelic', 'Funny', 'Difficult', 'Top-Down', 'Tactical', 'Music', 'Multiplayer', 'Villain Protagonist', 'Gore', 'Co-op']","Action, Adventure, Indie, Simulation, Strategy"
2804,1559390,"['RPG', 'Action RPG', 'Martial Arts', 'Puzzle', 'Exploration', 'Hack and Slash', 'Open World', '3D', 'Third Person', 'Singleplayer', 'Drama', 'Investigation', 'Lore-Rich', 'Historical', 'Story Rich', 'Sexual Content']",RPG
2805,1121560,"['RPG', 'Anime', 'JRPG', 'Female Protagonist', 'Cute', 'Sexual Content', 'Crafting', 'Singleplayer', 'Adventure', 'Great Soundtrack', 'Fantasy', 'Turn-Based', 'Open World', 'Turn-Based Combat', 'Action', 'Nudity', 'Story Rich', 'Exploration', 'Mature', 'Character Customization']",RPG
2806,312750,"['RPG', 'JRPG', 'Fantasy', 'Remake', 'Story Rich', 'Classic', 'Great Soundtrack', 'Singleplayer', 'Turn-Based', 'Turn-Based Combat', 'Adventure', ""1990's"", 'Anime', 'Difficult', 'Controller', 'Third Person', 'Party-Based RPG', 'Magic']",RPG
2807,1105420,"['Free to Play', 'RPG', 'Strategy', 'Massively Multiplayer', 'Simulation', 'Fantasy', 'Open World', 'City Builder', 'RTS', 'Strategy RPG', 'Wargame', 'Real Time Tactics', 'Grand Strategy', 'Tactical RPG', 'Medieval', '2.5D', '3D Platformer', 'Dragons', 'Third Person', 'Diplomacy']","Free to Play, Massively Multiplayer, RPG, Simulation, Strategy"
2808,234270,"['Adventure', 'Choices Matter', 'Visual Novel', 'Point & Click', 'Story Rich', 'Medieval', 'Indie', 'Casual', 'Interactive Fiction', 'Based On A Novel', 'Atmospheric', 'Singleplayer', 'Great Soundtrack', 'Historical', 'Violent', 'Female Protagonist', 'Hand-drawn', 'Choose Your Own Adventure', 'RPG', '2D']","Adventure, Casual, Indie"
2809,310060,"['RPG', 'Adventure', 'Strategy', 'Turn-Based', 'Pixel Graphics', 'Indie', 'Simulation', 'Singleplayer', 'Fantasy', 'Comedy', 'Funny', 'Casual', '2D', 'Turn-Based Combat', 'JRPG', 'Multiplayer']","Adventure, Indie, RPG, Simulation, Strategy"
2810,1218250,"['Free to Play', 'Horror', 'Adventure', 'Indie', 'Singleplayer', 'First-Person', 'Space', 'Puzzle', 'Atmospheric', 'Psychological Horror', 'Thriller', 'Sci-fi', 'Mystery', 'Psychological', 'Short', 'Walking Simulator']","Adventure, Free to Play, Indie"
2811,1393960,"['Tanks', 'War', 'Military', 'Simulation', 'Vehicular Combat', 'FPS', '3D', ""Shoot 'Em Up"", 'Wargame', 'Automobile Sim', 'Shooter', 'Strategy', 'Arcade', 'First-Person', 'Third Person', 'Action', 'Alternate History', 'Pixel Graphics', 'Offroad', 'Flight']","Action, Simulation, Strategy"
2812,21680,"['Action', 'Platformer', 'Remake', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', 'Retro', '2D', 'Old School', 'Co-op', '4 Player Local', '2.5D', 'Arcade', 'Side Scroller', 'Difficult', 'Singleplayer']",Action
2813,604990,"['Tower Defense', 'Logic', 'Casual', 'Relaxing', 'Lemmings', 'Space', 'Inventory Management', 'Auto Battler', 'Artificial Intelligence', 'Level Editor', '2.5D', 'Side Scroller', 'Tutorial', 'Great Soundtrack', 'Family Friendly', 'Sci-fi', 'Procedural Generation', 'Resource Management', 'Management', 'Base-Building']","Casual, Indie, Strategy"
2814,300970,"['Free to Play', 'Massively Multiplayer', 'Anime', 'RPG', 'MMORPG', 'Fantasy', 'Multiplayer', 'Adventure', 'Action', 'Nudity']","Free to Play, Massively Multiplayer, RPG"
2815,530070,"['Simulation', 'Trains', 'Realistic', 'Driving', 'Open World', 'Singleplayer', 'Relaxing', 'Casual', 'Action', 'Building', 'Atmospheric', 'First-Person', 'Multiplayer', 'America', 'Adventure', 'Family Friendly', 'Walking Simulator', 'Transportation', 'Exploration', 'Experience']",Simulation
2816,225300,"['Adventure', 'Action', 'Female Protagonist', 'Classic', 'Singleplayer', 'Third Person', 'Puzzle', 'Action-Adventure', 'Platformer', 'Old School', ""1990's"", 'Third-Person Shooter', 'Shooter', 'Atmospheric', '3D Platformer', 'Retro', 'Puzzle-Platformer', 'Exploration', 'Difficult']","Action, Adventure"
2817,3730,"['FPS', 'Classic', 'Action', 'Horror', 'Aliens', 'Sci-fi', 'Multiplayer', 'Shooter', 'Retro', 'First-Person', 'Singleplayer', 'Atmospheric', 'Gore', 'Fast-Paced', 'Stealth', 'Survival', 'Old School']",Action
2818,240440,"['Adventure', 'Hacking', 'Cyberpunk', 'Programming', 'Heist', 'First-Person', 'Female Protagonist', 'Singleplayer', 'Atmospheric', 'Sci-fi', 'Story Rich', 'Immersive Sim', 'Indie', 'Short', 'Puzzle', 'Action', 'Typing', 'Casual', 'Exploration', 'Anime']","Action, Adventure, Indie"
